conforming_loan_limit,preapproval,loan_term,aus_1,applicant_age,applicant_credit_score_type,combined_loan_to_value_ratio,property_value,income,debt_to_income_ratio,loan_amount,applicant_ethnicity_1,applicant_race_1,applicant_sex,action_taken
1,0,29,5,3,2,89.0,205000.0,144.0,1,185000.0,2,4,0,0
1,0,29,5,2,2,88.884,455000.0,156.0,17,405000.0,2,5,0,0
1,0,4,5,2,1,69.22399999999999,95000.0,29.0,19,65000.0,0,4,0,0
1,0,40,5,4,0,16.935,65000.0,18.0,18,15000.0,0,4,1,0
1,0,15,5,2,0,56.22,175000.0,93.0,17,45000.0,1,4,0,0
1,0,15,5,1,2,68.696,65000.0,66.0,18,45000.0,0,4,0,0
1,0,40,5,1,1,80.0,115000.0,25.0,4,85000.0,1,4,1,0
1,0,4,5,0,1,75.0,75000.0,46.0,1,55000.0,0,4,0,0
1,0,40,5,3,2,95.0,95000.0,31.0,17,95000.0,1,2,1,0
1,0,40,5,4,0,54.545,225000.0,54.0,9,125000.0,1,4,1,0
1,0,15,5,2,0,27.045,145000.0,65.0,1,45000.0,1,4,0,0
1,0,15,5,3,2,57.14,705000.0,487.0,18,405000.0,1,0,0,0
1,0,15,5,4,2,80.0,185000.0,154.0,2,145000.0,2,4,0,0
1,0,15,5,1,0,75.0,175000.0,158.0,11,135000.0,1,4,0,0
1,0,40,5,0,0,95.0,235000.0,50.0,5,225000.0,1,4,1,0
1,0,40,0,0,1,95.0,145000.0,60.0,17,135000.0,1,4,0,0
1,0,15,5,2,0,61.26,95000.0,42.0,1,65000.0,1,4,0,0
1,0,15,5,4,1,54.85,65000.0,105.0,9,35000.0,0,5,0,0
1,0,15,5,0,1,75.0,95000.0,90.0,2,75000.0,0,4,0,0
1,0,4,5,0,2,75.0,55000.0,72.0,2,35000.0,0,4,0,0
1,0,15,5,3,1,61.875,165000.0,73.0,17,95000.0,1,4,1,0
1,0,40,0,0,1,80.0,155000.0,55.0,1,125000.0,1,4,0,0
1,0,40,0,0,1,79.02,205000.0,100.0,1,165000.0,1,2,1,0
1,0,40,0,1,1,102.96,135000.0,31.0,19,135000.0,1,4,1,0
2,0,42,5,2,0,69.23,1305000.0,234.0,14,905000.0,1,1,0,0
1,0,40,0,3,2,80.0,325000.0,72.0,19,265000.0,1,4,1,0
1,0,40,5,1,2,60.0,185000.0,34.0,19,105000.0,1,4,0,0
1,0,40,0,0,2,97.73,225000.0,127.0,6,215000.0,1,4,1,0
1,0,40,5,1,2,95.0,55000.0,50.0,2,55000.0,0,4,0,0
1,0,20,5,0,0,72.077,285000.0,62.0,17,205000.0,1,4,0,0
1,0,40,5,1,1,95.0,45000.0,38.0,18,35000.0,1,4,0,0
1,0,20,5,3,0,80.0,205000.0,41.0,17,165000.0,1,4,0,0
1,0,15,5,2,5,0.0,0.0,63.0,19,65000.0,1,2,1,0
2,0,15,5,4,5,80.0,835000.0,388.0,0,665000.0,1,4,0,0
1,0,2,5,3,6,0.0,665000.0,12000.0,0,205000.0,0,6,0,1
1,0,40,0,2,2,50.34,905000.0,181.0,11,455000.0,1,4,0,0
1,0,40,0,3,1,76.582,155000.0,41.0,5,125000.0,1,2,1,0
1,0,40,0,2,0,46.97,665000.0,87.0,17,315000.0,0,4,0,0
1,0,29,5,4,0,80.0,215000.0,32.0,10,175000.0,2,2,1,0
1,0,18,5,1,0,60.0,105000.0,48.0,1,65000.0,0,4,1,0
2,0,35,5,3,0,132.0,2205000.0,1011.0,7,2905000.0,2,5,0,0
1,0,2,5,0,6,0.0,465000.0,1000.0,0,175000.0,0,6,0,1
1,0,34,5,2,0,79.048,145000.0,77.0,8,115000.0,0,4,1,0
1,0,20,5,2,0,80.65,315000.0,57.0,19,255000.0,0,4,0,0
1,0,15,5,0,0,41.69,215000.0,56.0,2,85000.0,1,4,1,0
1,0,31,5,0,0,85.714,105000.0,84.0,2,95000.0,1,4,0,0
1,0,18,5,0,0,82.52,265000.0,81.0,4,45000.0,1,4,1,0
1,0,20,5,1,0,85.0,155000.0,52.0,17,135000.0,1,4,0,0
1,0,5,5,2,0,67.692,145000.0,53.0,14,25000.0,0,4,0,0
1,0,34,5,3,0,75.273,225000.0,60.0,19,165000.0,1,4,1,0
2,0,34,5,0,0,80.0,1005000.0,103.0,19,805000.0,1,5,0,0
1,0,34,5,1,0,84.0,505000.0,103.0,19,425000.0,1,4,1,0
1,0,40,0,1,1,46.506,415000.0,107.0,12,195000.0,1,4,0,0
1,0,40,0,4,2,84.98,215000.0,71.0,17,185000.0,1,4,1,0
2,0,18,5,3,0,68.092,1615000.0,-1987.0,18,1105000.0,1,4,0,0
1,0,20,5,0,0,84.906,265000.0,59.0,19,225000.0,1,4,0,0
1,0,20,5,0,0,38.76,255000.0,46.0,19,105000.0,0,4,0,0
2,0,35,5,4,0,80.0,2745000.0,374.0,19,2195000.0,1,4,0,0
1,0,40,0,1,2,80.0,385000.0,65.0,17,305000.0,1,4,0,0
1,0,40,0,0,0,105.40100000000001,185000.0,48.0,7,195000.0,1,4,0,0
1,0,40,0,3,0,75.0,225000.0,27.0,19,165000.0,1,4,1,0
1,0,40,0,2,1,80.0,85000.0,95.0,18,65000.0,1,4,0,0
1,0,42,0,3,1,70.0,505000.0,175.0,1,355000.0,1,4,0,0
2,0,42,5,0,2,87.085,595000.0,158.0,3,525000.0,1,4,0,0
1,0,40,2,0,2,98.18799999999999,315000.0,216.0,13,315000.0,1,4,0,0
1,0,42,5,2,0,98.86399999999999,445000.0,191.0,1,435000.0,0,4,0,0
1,0,15,5,4,0,58.048,265000.0,57.0,17,155000.0,0,4,0,0
1,0,40,5,1,1,61.35,135000.0,43.0,1,85000.0,1,4,0,0
1,0,15,5,2,2,80.0,225000.0,124.0,2,175000.0,1,4,1,0
2,0,29,5,3,1,80.0,1105000.0,193.0,17,885000.0,1,1,0,0
1,0,15,5,7,2,76.389,75000.0,61.0,1,55000.0,1,4,0,0
1,0,15,5,3,0,24.01,315000.0,57.0,10,75000.0,1,4,1,0
1,0,15,5,1,0,68.27600000000001,145000.0,28.0,17,95000.0,0,4,0,0
1,0,4,5,2,2,61.823,205000.0,114.0,1,45000.0,1,4,1,0
1,0,15,5,2,0,43.902,45000.0,20.0,1,15000.0,0,4,0,0
1,0,4,5,1,0,93.54,65000.0,33.0,19,65000.0,0,4,0,0
1,0,40,0,1,0,80.61,205000.0,42.0,1,165000.0,0,4,0,0
1,0,40,2,2,1,96.48,235000.0,65.0,17,225000.0,1,4,0,0
2,0,41,5,1,0,80.0,905000.0,147.0,17,725000.0,1,4,0,0
1,0,40,0,3,0,80.0,315000.0,77.0,16,255000.0,1,4,0,0
1,0,42,5,3,0,76.015,315000.0,140.0,2,235000.0,1,4,0,0
1,0,40,2,2,0,98.18799999999999,145000.0,29.0,19,145000.0,0,4,0,0
2,0,2,5,2,6,0.0,105000.0,93000.0,0,1155000.0,0,6,0,1
0,0,2,5,3,6,0.0,395000.0,4000.0,0,265000.0,0,6,0,1
1,0,13,5,3,6,0.0,615000.0,12000.0,0,325000.0,1,6,0,1
1,0,40,5,3,1,23.44,125000.0,12.0,19,35000.0,1,2,0,0
1,0,20,5,3,0,113.68,385000.0,183.0,7,435000.0,1,2,0,0
1,0,20,5,1,0,105.32799999999999,265000.0,82.0,9,275000.0,1,4,0,0
1,0,20,5,1,0,53.04,235000.0,70.0,17,125000.0,0,4,0,0
1,0,15,5,2,0,75.0,205000.0,89.0,2,155000.0,1,4,0,0
1,0,18,5,0,0,85.0,95000.0,54.0,2,75000.0,1,2,1,0
1,0,20,5,3,0,74.56,415000.0,211.0,4,315000.0,1,4,0,0
1,0,18,5,1,0,64.11,245000.0,48.0,19,55000.0,0,4,1,0
1,0,34,5,1,0,75.969,395000.0,71.0,19,305000.0,1,4,1,0
1,0,42,5,0,1,71.816,365000.0,67.0,19,265000.0,1,4,0,0
1,0,40,0,2,1,80.925,175000.0,66.0,1,145000.0,1,4,1,0
2,0,40,5,2,0,90.27,545000.0,393.0,18,495000.0,1,4,0,0
1,0,40,5,0,6,80.0,125000.0,52.0,16,105000.0,1,4,0,0
1,0,40,5,4,2,42.31,655000.0,145.0,1,275000.0,1,4,1,0
1,0,40,2,0,0,99.21600000000001,265000.0,159.0,18,265000.0,1,0,0,0
1,0,42,5,0,2,80.0,345000.0,125.0,9,275000.0,1,2,0,0
2,0,40,5,1,2,76.72,755000.0,135.0,7,575000.0,1,4,0,0
2,0,40,5,1,2,66.667,755000.0,92.0,17,505000.0,1,4,0,0
1,0,40,5,0,1,97.0,95000.0,0.0,1,95000.0,0,5,1,0
1,0,40,0,0,2,97.0,235000.0,27.0,19,225000.0,0,4,0,0
1,0,40,5,2,0,79.21,405000.0,106.0,17,325000.0,1,4,1,0
1,0,15,5,2,0,32.0,255000.0,79.0,10,85000.0,1,4,0,0
1,0,15,5,7,2,68.333,125000.0,66.0,19,85000.0,0,4,0,0
1,0,15,5,4,0,28.889,225000.0,25.0,3,65000.0,1,4,0,0
1,0,4,5,0,2,55.172,145000.0,127.0,9,85000.0,0,4,0,0
1,0,15,5,4,0,49.285,65000.0,24.0,19,35000.0,1,4,0,0
1,0,15,5,1,2,88.71,65000.0,43.0,2,55000.0,0,4,0,0
1,0,40,5,0,2,80.0,85000.0,22.0,19,65000.0,1,4,0,0
1,0,15,5,3,0,36.364000000000004,1105000.0,103.0,19,405000.0,2,5,0,0
1,0,15,5,3,0,78.571,145000.0,81.0,19,115000.0,0,4,1,0
1,0,15,5,0,0,75.0,85000.0,120.0,18,65000.0,0,4,0,0
1,0,45,5,3,0,62.318999999999996,55000.0,72.0,17,35000.0,1,2,0,0
1,0,15,5,0,0,79.707,235000.0,70.0,17,35000.0,1,4,1,0
1,0,15,5,1,0,53.857,145000.0,34.0,19,75000.0,1,4,1,0
1,0,15,5,2,1,31.579,95000.0,35.0,17,35000.0,0,4,1,0
1,0,40,5,7,6,95.0,45000.0,38.0,18,45000.0,1,2,0,0
1,0,15,5,0,2,100.0,415000.0,350.0,17,415000.0,1,4,0,0
2,0,29,5,2,0,39.159,2765000.0,90.0,19,1085000.0,1,4,1,0
1,0,15,5,2,1,23.026,155000.0,29.0,13,35000.0,1,13,1,0
1,0,40,5,0,0,58.333,245000.0,46.0,19,145000.0,1,4,1,0
1,0,15,5,3,2,89.0,45000.0,76.0,4,35000.0,0,4,0,0
1,0,45,5,4,1,68.417,395000.0,227.0,17,45000.0,1,2,0,0
1,0,4,5,0,1,66.667,45000.0,27.0,19,35000.0,1,1,1,0
1,0,45,5,2,1,80.0,35000.0,61.0,17,35000.0,0,4,0,0
1,0,29,5,2,0,85.61,215000.0,110.0,18,175000.0,1,4,0,0
1,0,15,5,2,0,78.947,35000.0,8.0,19,35000.0,1,4,1,0
1,0,15,5,4,1,60.256,245000.0,55.0,9,145000.0,1,4,0,0
1,0,15,5,2,2,72.727,165000.0,130.0,13,125000.0,0,4,0,0
1,0,15,5,4,0,79.04,125000.0,121.0,18,95000.0,1,2,1,0
1,0,15,5,0,6,40.625,165000.0,44.0,1,65000.0,0,4,0,0
1,0,15,5,3,0,52.291000000000004,195000.0,33.0,17,35000.0,1,4,0,0
1,0,15,5,2,1,80.0,355000.0,5.0,19,285000.0,2,5,0,0
1,0,15,5,3,0,52.291000000000004,195000.0,33.0,17,75000.0,1,4,0,0
1,0,15,5,1,2,80.0,135000.0,94.0,1,105000.0,1,4,0,0
1,0,40,5,0,1,100.0,65000.0,13.0,17,65000.0,0,4,1,0
1,0,15,5,0,1,65.789,385000.0,74.0,17,255000.0,1,4,0,0
1,0,40,5,2,2,99.68799999999999,165000.0,5.0,19,155000.0,0,4,1,0
1,0,29,5,1,2,34.341,725000.0,120.0,9,255000.0,1,4,1,0
2,0,29,5,7,2,80.0,735000.0,102.0,17,585000.0,1,4,1,0
1,0,4,5,2,2,78.947,35000.0,59.0,1,35000.0,1,4,0,0
1,0,45,5,0,2,79.725,45000.0,48.0,16,35000.0,0,4,0,0
1,0,4,5,7,2,56.47,85000.0,48.0,17,45000.0,0,4,1,0
1,0,15,5,3,1,31.158,165000.0,41.0,19,55000.0,1,2,1,0
1,0,15,5,2,1,75.0,205000.0,55.0,19,155000.0,1,4,0,0
1,0,15,5,4,2,24.615,325000.0,30.0,19,85000.0,1,4,0,0
1,0,15,5,1,0,74.286,175000.0,69.0,2,135000.0,0,4,0,0
1,0,15,5,2,1,57.143,75000.0,30.0,1,45000.0,0,4,0,0
1,0,15,5,2,0,59.968999999999994,625000.0,137.0,1,65000.0,1,4,1,0
1,0,15,5,3,0,50.0,65000.0,15.0,5,35000.0,0,4,1,0
1,0,40,5,3,0,100.0,65000.0,26.0,19,65000.0,1,4,0,0
1,0,15,5,3,0,60.606,95000.0,27.0,10,65000.0,1,4,0,0
1,0,15,5,4,1,42.857,355000.0,201.0,18,155000.0,1,4,0,0
1,0,40,5,2,2,95.0,215000.0,38.0,19,205000.0,2,5,1,0
1,0,29,5,1,2,75.575,125000.0,43.0,19,95000.0,1,2,1,0
1,0,15,5,3,0,71.763,305000.0,73.0,5,45000.0,1,4,0,0
1,0,15,5,2,2,80.0,355000.0,41.0,19,285000.0,1,1,0,0
1,0,15,5,1,1,79.268,85000.0,139.0,2,65000.0,0,4,1,0
1,0,15,5,1,1,64.66199999999999,95000.0,216.0,1,65000.0,0,4,0,0
1,0,15,5,3,2,31.45,195000.0,128.0,1,65000.0,1,4,0,0
1,0,15,5,0,2,80.0,305000.0,-14.0,0,175000.0,1,4,0,0
1,0,29,5,1,6,83.33,365000.0,92.0,17,305000.0,0,4,0,0
1,0,15,5,4,2,53.5,105000.0,41.0,2,55000.0,1,4,0,0
1,0,4,5,4,0,53.146,285000.0,193.0,19,55000.0,1,4,0,0
1,0,40,5,0,1,95.0,185000.0,6.0,19,175000.0,1,4,0,0
1,0,15,5,0,1,81.96799999999999,125000.0,35.0,19,105000.0,0,5,1,0
1,0,15,5,1,1,51.54600000000001,95000.0,110.0,6,55000.0,1,2,0,0
1,0,15,5,0,1,79.68,235000.0,202.0,19,185000.0,0,4,0,0
1,0,40,5,1,0,100.0,185000.0,66.0,8,185000.0,0,4,0,0
1,0,15,5,1,0,66.667,155000.0,110.0,1,105000.0,0,4,0,0
1,0,20,5,2,0,80.0,205000.0,143.0,1,165000.0,1,4,0,0
1,0,18,5,1,0,40.681,355000.0,64.0,17,145000.0,1,4,0,0
1,0,34,5,2,0,85.0,425000.0,69.0,19,365000.0,1,2,0,0
1,0,20,5,1,0,71.73,415000.0,150.0,14,305000.0,0,4,0,0
1,0,6,5,4,0,29.418000000000003,35000.0,25.0,18,15000.0,0,4,0,0
2,0,20,5,2,0,95.04,505000.0,236.0,2,475000.0,1,4,0,0
1,0,16,5,1,0,23.234,25000.0,22.0,18,5000.0,2,5,1,0
1,0,20,5,1,0,85.0,375000.0,101.0,19,325000.0,0,4,0,0
1,0,21,5,3,0,25.033,795000.0,213.0,6,205000.0,1,1,0,0
1,0,40,5,6,1,100.0,145000.0,48.0,17,145000.0,0,4,0,0
1,0,40,5,3,2,100.0,65000.0,30.0,9,65000.0,1,4,1,0
1,0,15,5,1,2,88.757,15000.0,33.0,7,15000.0,0,4,1,0
1,0,40,5,6,2,100.0,115000.0,32.0,19,115000.0,1,4,0,0
1,0,15,5,2,2,91.29899999999999,365000.0,131.0,16,35000.0,1,4,0,0
1,0,15,5,2,2,85.926,405000.0,183.0,5,345000.0,1,4,0,0
1,0,15,5,4,1,80.0,185000.0,127.0,19,145000.0,1,4,0,0
1,0,40,0,1,0,85.155,85000.0,43.0,11,75000.0,1,4,0,0
1,0,40,0,4,0,65.52,145000.0,20.0,15,95000.0,1,4,1,0
1,0,40,0,3,2,54.59,835000.0,108.0,17,455000.0,1,4,0,0
2,0,40,5,3,2,53.75,2005000.0,-70.0,18,1075000.0,1,4,0,0
1,0,40,5,3,0,72.541,125000.0,166.0,1,85000.0,1,4,0,0
1,0,40,3,1,2,88.63,165000.0,77.0,17,145000.0,1,4,0,0
2,0,40,5,3,2,75.0,805000.0,108.0,19,605000.0,1,4,0,0
1,0,40,0,7,0,80.0,175000.0,47.0,1,145000.0,1,4,1,0
1,0,40,0,3,1,76.923,135000.0,51.0,1,105000.0,1,0,0,0
1,0,42,5,2,2,68.376,295000.0,88.0,8,205000.0,1,4,0,0
1,0,40,0,3,0,78.462,135000.0,77.0,11,105000.0,0,4,0,0
1,0,40,0,1,0,95.0,215000.0,80.0,9,205000.0,1,4,0,0
1,0,42,5,0,0,80.0,435000.0,108.0,2,345000.0,1,4,0,0
1,0,40,5,1,1,48.0,105000.0,24.0,19,45000.0,2,5,1,0
1,0,42,5,1,1,80.0,315000.0,117.0,19,255000.0,0,4,1,0
1,0,40,0,2,0,72.051,395000.0,67.0,8,285000.0,1,4,0,0
1,0,40,0,0,0,65.34100000000001,355000.0,146.0,18,235000.0,1,4,0,0
1,0,42,5,1,2,80.0,405000.0,95.0,18,325000.0,1,1,0,0
2,0,42,5,3,2,72.602,1105000.0,275.0,8,805000.0,1,4,0,0
1,0,15,2,2,2,59.015,105000.0,108.0,19,55000.0,0,4,0,0
1,0,40,0,2,1,74.0,205000.0,35.0,19,145000.0,0,4,1,0
1,0,42,5,2,2,67.669,665000.0,48.0,19,455000.0,1,4,0,0
1,0,40,0,1,2,95.0,225000.0,58.0,2,205000.0,0,4,0,0
1,0,40,0,3,0,97.0,235000.0,42.0,19,225000.0,0,4,0,0
1,0,40,0,0,2,47.202,415000.0,72.0,19,195000.0,1,4,0,0
1,0,42,5,3,1,80.0,425000.0,85.0,5,335000.0,1,4,1,0
1,0,40,0,3,2,75.0,65000.0,161.0,1,45000.0,1,2,0,0
1,0,42,5,2,0,77.86399999999999,415000.0,61.0,17,325000.0,1,4,0,0
1,0,40,5,0,1,100.0,75000.0,37.0,10,75000.0,1,4,0,0
1,0,20,5,1,5,77.63,745000.0,184.0,0,585000.0,1,4,0,0
1,0,40,5,2,1,97.23100000000001,155000.0,43.0,19,155000.0,0,4,0,0
1,0,40,5,0,1,100.0,145000.0,43.0,16,145000.0,1,2,1,0
1,0,40,5,0,0,100.0,205000.0,69.0,14,205000.0,1,4,1,0
1,0,15,5,1,0,66.667,155000.0,116.0,1,105000.0,0,4,0,0
1,0,34,5,1,0,70.369,535000.0,354.0,18,375000.0,1,4,0,0
1,0,40,5,0,1,100.0,55000.0,30.0,3,55000.0,1,4,1,0
1,0,15,5,3,2,52.036,105000.0,32.0,19,55000.0,1,4,0,0
1,0,40,5,1,1,95.0,95000.0,55.0,17,85000.0,1,4,0,0
1,0,40,5,3,2,100.0,45000.0,37.0,1,45000.0,1,4,1,0
1,0,15,5,2,1,100.0,75000.0,171.0,13,75000.0,1,4,0,0
1,0,4,5,4,1,46.897,145000.0,134.0,18,65000.0,0,4,1,0
1,0,40,5,1,0,100.0,95000.0,35.0,12,95000.0,0,4,0,0
1,0,15,5,0,0,89.0,365000.0,50.0,19,325000.0,0,4,0,0
1,0,40,5,1,0,100.0,95000.0,56.0,15,95000.0,1,4,0,0
1,0,40,5,1,0,95.0,55000.0,34.0,8,55000.0,0,4,0,0
1,0,40,5,6,0,100.0,65000.0,22.0,16,65000.0,1,4,1,0
1,0,15,5,3,1,75.0,95000.0,19.0,17,75000.0,0,4,0,0
1,0,4,5,1,2,41.958,145000.0,43.0,19,65000.0,0,4,1,0
1,0,15,5,2,2,89.0,105000.0,43.0,12,85000.0,0,4,0,0
1,0,20,5,2,0,80.0,375000.0,152.0,1,305000.0,1,2,0,0
1,0,15,5,1,0,39.356,555000.0,92.0,19,225000.0,0,5,1,0
1,0,15,5,4,1,51.25,165000.0,32.0,17,85000.0,1,4,0,0
1,0,15,5,0,0,76.271,595000.0,60.0,19,455000.0,1,1,0,0
1,0,15,5,2,0,80.0,325000.0,-8824.0,0,255000.0,1,4,0,0
1,0,15,5,7,1,80.0,155000.0,71.0,15,125000.0,1,4,0,0
1,0,15,5,2,1,40.625,325000.0,62.0,19,135000.0,0,4,0,0
1,0,34,5,2,0,62.97,425000.0,105.0,8,265000.0,1,4,0,0
1,0,15,5,4,0,84.641,285000.0,236.0,1,55000.0,1,4,0,0
1,0,40,0,2,2,68.42,195000.0,171.0,1,135000.0,2,5,1,0
1,0,40,0,1,0,80.0,475000.0,216.0,5,385000.0,1,4,0,0
1,0,40,2,1,1,91.575,55000.0,18.0,13,55000.0,1,4,0,0
1,0,40,0,3,1,56.42,455000.0,80.0,19,255000.0,2,5,1,0
2,0,42,5,1,2,62.43899999999999,1025000.0,-228.0,18,645000.0,1,4,0,0
1,0,40,5,1,2,53.33,305000.0,42.0,19,165000.0,0,4,0,0
1,0,40,0,0,0,68.0,505000.0,55.0,19,345000.0,1,4,0,0
1,0,15,5,4,1,34.118,425000.0,48.0,2,145000.0,2,4,1,0
1,0,4,5,0,1,49.178999999999995,125000.0,149.0,2,65000.0,0,5,0,0
1,0,15,5,3,1,80.0,155000.0,57.0,1,125000.0,1,4,0,0
1,0,40,5,2,0,100.0,155000.0,50.0,19,155000.0,1,4,0,0
1,0,40,5,6,6,100.0,15000.0,40.0,11,15000.0,1,4,1,0
1,0,29,5,1,2,62.475,155000.0,45.0,17,95000.0,1,2,1,0
1,0,15,5,2,0,20.408,245000.0,104.0,19,55000.0,1,1,0,0
1,0,40,5,0,2,100.0,75000.0,50.0,2,75000.0,0,4,1,0
1,0,4,5,0,2,89.0,105000.0,8.0,19,85000.0,1,4,0,0
2,0,15,5,2,2,52.928999999999995,1145000.0,479.0,19,605000.0,1,4,0,0
1,0,15,5,2,0,80.0,125000.0,137.0,18,105000.0,0,4,0,0
1,0,15,5,1,0,89.0,145000.0,67.0,2,125000.0,0,4,0,0
1,0,4,5,7,0,28.57,145000.0,36.0,17,45000.0,0,4,0,0
1,0,29,5,2,0,89.0,385000.0,85.0,17,345000.0,1,4,0,0
1,0,15,5,1,0,99.571,205000.0,50.0,17,205000.0,1,4,1,0
1,0,29,5,2,0,70.0,505000.0,297.0,17,355000.0,1,4,0,0
1,0,15,5,0,1,80.0,205000.0,230.0,14,165000.0,2,5,0,0
2,0,29,5,2,1,52.443999999999996,2255000.0,-334.0,18,1185000.0,1,4,0,0
1,0,40,5,1,0,100.0,145000.0,46.0,17,145000.0,1,4,0,0
1,0,15,5,2,2,71.292,135000.0,42.0,16,95000.0,1,4,1,0
1,0,15,5,3,2,73.333,75000.0,31.0,19,55000.0,0,4,1,0
1,0,40,5,7,0,100.0,245000.0,60.0,17,245000.0,1,4,1,0
1,0,15,5,2,2,70.0,55000.0,130.0,8,35000.0,1,2,0,0
1,0,15,5,3,1,57.14,525000.0,238.0,18,305000.0,1,4,0,0
1,0,15,5,4,1,19.449,155000.0,29.0,6,35000.0,1,4,1,0
1,0,15,5,4,2,43.166000000000004,345000.0,29.0,19,155000.0,1,4,0,0
1,0,40,0,1,1,77.64699999999999,85000.0,50.0,1,65000.0,0,4,1,0
1,0,15,5,7,0,47.423,95000.0,32.0,1,45000.0,1,0,1,0
1,0,4,5,3,1,12.073,85000.0,16.0,1,15000.0,1,4,0,0
1,0,15,5,3,6,56.604,75000.0,31.0,17,45000.0,1,4,0,0
1,0,18,5,3,0,103.729,295000.0,158.0,11,305000.0,1,4,1,0
1,0,13,5,2,6,0.0,675000.0,73000.0,0,55000.0,0,6,0,1
1,0,15,5,1,1,80.0,175000.0,53.0,17,135000.0,0,4,0,0
1,0,15,5,3,1,76.619,305000.0,-23.0,18,235000.0,1,4,0,0
1,0,15,5,1,0,91.585,455000.0,72.0,19,35000.0,1,4,0,0
1,0,15,5,2,2,66.102,295000.0,43.0,19,195000.0,1,4,1,0
1,0,29,5,1,0,89.0,255000.0,128.0,19,225000.0,1,4,0,0
1,0,40,5,0,0,100.0,155000.0,61.0,17,155000.0,0,4,0,0
1,0,40,5,6,6,100.0,55000.0,36.0,18,55000.0,1,4,0,0
1,0,15,5,4,0,79.365,65000.0,18.0,2,55000.0,1,0,0,0
1,0,4,5,7,0,84.615,65000.0,45.0,1,55000.0,1,2,1,0
1,0,40,5,1,0,100.0,175000.0,61.0,5,175000.0,0,4,1,0
1,0,15,5,2,2,75.0,85000.0,84.0,17,65000.0,1,4,0,0
1,0,40,5,0,1,90.73200000000001,205000.0,26.0,19,185000.0,1,4,1,0
1,0,40,5,0,2,99.338,75000.0,0.0,0,75000.0,0,4,1,0
1,0,40,5,4,0,100.0,135000.0,35.0,17,135000.0,1,2,1,0
1,0,15,5,4,1,80.0,95000.0,24.0,19,75000.0,1,4,0,0
1,0,15,5,0,2,74.57600000000001,115000.0,72.0,18,85000.0,1,4,1,0
1,0,15,5,3,2,76.94,145000.0,58.0,7,105000.0,0,4,0,0
1,0,40,5,0,1,79.646,225000.0,28.0,17,185000.0,1,4,1,0
1,0,15,5,2,2,80.0,75000.0,84.0,10,55000.0,0,4,0,0
1,0,15,5,2,1,55.568000000000005,85000.0,91.0,17,55000.0,0,4,0,0
1,0,4,5,7,2,51.282,115000.0,72.0,2,65000.0,0,4,1,0
1,0,40,5,0,2,100.0,145000.0,37.0,8,145000.0,0,4,1,0
1,0,4,5,3,0,24.39,415000.0,134.0,19,105000.0,0,4,0,0
1,0,15,5,3,1,79.294,1225000.0,124.0,19,135000.0,1,1,1,0
1,0,40,5,2,1,66.667,65000.0,30.0,1,45000.0,0,4,0,0
1,0,15,5,0,2,89.0,225000.0,96.0,16,205000.0,0,4,0,0
1,0,40,5,6,0,100.0,135000.0,36.0,17,135000.0,1,4,0,0
1,0,15,5,7,2,39.111999999999995,585000.0,64.0,19,235000.0,1,4,0,0
1,0,15,5,2,2,61.111000000000004,95000.0,79.0,1,55000.0,1,4,1,0
1,0,40,5,0,1,100.0,155000.0,41.0,17,155000.0,1,2,1,0
1,0,15,5,0,1,79.872,155000.0,94.0,3,125000.0,0,4,1,0
1,0,15,5,2,0,61.111000000000004,95000.0,80.0,18,55000.0,1,4,0,0
1,0,40,5,0,2,100.0,125000.0,0.0,17,125000.0,0,4,0,0
1,0,4,5,3,0,39.474000000000004,75000.0,34.0,9,35000.0,0,4,0,0
1,0,15,5,7,0,80.0,65000.0,50.0,1,55000.0,1,2,0,0
1,0,15,5,2,0,49.354,595000.0,80.0,19,75000.0,1,4,0,0
1,0,29,5,2,1,89.0,335000.0,68.0,19,295000.0,0,4,0,0
1,0,15,5,2,0,9.412,425000.0,9.0,19,45000.0,1,4,0,0
1,0,40,5,1,0,83.538,135000.0,55.0,18,105000.0,1,4,0,0
1,0,40,5,2,2,81.395,215000.0,29.0,19,175000.0,1,4,0,0
1,0,15,5,3,0,16.667,155000.0,108.0,1,25000.0,1,4,0,0
1,0,40,5,6,2,100.0,135000.0,57.0,17,135000.0,1,4,0,0
1,0,40,5,0,2,100.0,135000.0,61.0,8,135000.0,0,4,0,0
1,0,15,5,2,2,70.0,205000.0,240.0,1,145000.0,1,1,0,0
1,0,15,5,1,0,52.308,135000.0,49.0,17,65000.0,1,4,0,0
1,0,15,5,3,2,80.0,75000.0,78.0,1,65000.0,0,4,0,0
1,0,40,5,0,1,100.0,75000.0,38.0,2,75000.0,0,4,0,0
1,0,40,5,0,0,100.0,55000.0,36.0,13,55000.0,0,4,0,0
1,0,15,5,2,1,80.0,255000.0,105.0,5,205000.0,2,4,0,0
1,0,15,5,2,1,74.874,185000.0,67.0,14,135000.0,1,4,0,0
1,0,15,5,6,1,25.695,115000.0,31.0,18,35000.0,1,4,0,0
1,0,15,5,1,0,100.0,85000.0,36.0,2,85000.0,0,4,1,0
1,0,15,5,3,2,68.737,95000.0,18.0,17,65000.0,1,2,1,0
1,0,15,5,0,1,75.0,155000.0,31.0,19,115000.0,0,4,0,0
1,0,4,5,1,2,38.04,135000.0,42.0,1,55000.0,1,4,0,0
